id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,feridos,ilesos,ignorados,veiculos,latitude,longitude,regional,delegacia,uop
771494,13/05/2026,quarta-feira,15:56:00,SC,101.0,"36,5",JOINVILLE,Velocidade Incompatível,Capotamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,3.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,"-26,27892097","-48,89095053",SPRF-SC,DEL03/SC,UOP01-DEL03-SC
771498,13/05/2026,quarta-feira,17:50:00,RJ,101.0,319,NITEROI,Ausência de reação do condutor,Colisão traseira,Com Vítimas Fatais,Anoitecer,Decrescente,Céu Claro,Dupla,Reta,Sim,5.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,"-22,85763589","-43,10405848",SPRF-RJ,DEL02/RJ,UOP02-DEL02-RJ
771501,09/05/2026,sábado,18:30:00,BA,116.0,581,NOVA ITARANA,Transitar na contramão,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Múltipla,Curva,Não,3.0,0.0,1.0,0.0,1.0,1.0,0.0,10.0,"-13,1045549","-39,9932663",SPRF-BA,DEL03/BA,UOP02-DEL03-BA
771517,13/05/2026,quarta-feira,19:20:00,MG,40.0,656,CRISTIANO OTONI,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Garoa/Chuvisco,Simples,Curva,Não,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,"-20,874336","-43,801264",SPRF-MG,DEL05/MG,UOP02-DEL05-MG
771518,13/05/2026,quarta-feira,18:20:00,SC,280.0,"210,6",TRES BARRAS,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta;Interseção de Vias,Não,4.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,"-26,17533","-50,17378",SPRF-SC,DEL06/SC,UOP04-DEL06-SC
771524,13/05/2026,quarta-feira,13:15:00,PR,373.0,"473,7",CORONEL VIVIDA,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,"-25,96288596","-52,51934998",SPRF-PR,DEL02/PR,UOP01-DEL02-PR
771533,13/05/2026,quarta-feira,19:00:00,SP,116.0,281,EMBU DAS ARTES,Trafegar com motocicleta (ou similar) entre as faixas,Colisão traseira,Com Vítimas Fatais,Plena Noite,Crescente,Nublado,Dupla,Reta,Não,4.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,"-23,65429076","-46,84896304",SPRF-SP,DEL04/SP,UOP01-DEL04-SP
771535,13/05/2026,quarta-feira,20:30:00,PE,232.0,10,JABOATAO DOS GUARARAPES,Condutor Dormindo,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,3.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,"-8,078245","-34,98108",SPRF-PE,DEL01/PE,UOP01-DEL01-PE
771538,13/05/2026,quarta-feira,18:15:00,RJ,116.0,143,DUQUE DE CAXIAS,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Dupla,Reta,Não,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,"-22,64958329","-43,23269033",SPRF-RJ,DEL01/RJ,UOP02-DEL01-RJ
771541,13/05/2026,quarta-feira,19:30:00,GO,158.0,121,PIRANHAS,Condutor Dormindo,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Declive,Não,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,"-16,47567093","-51,78815335",SPRF-GO,DEL04/GO,UOP02-DEL04-GO
771543,13/05/2026,quarta-feira,20:06:00,MT,364.0,232,RONDONOPOLIS,Demais falhas na via,Saída de leito carroçável,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Dupla,Reta;Em Obras,Não,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,"-16,250476","-54,779608",SPRF-MT,DEL02/MT,UOP01-DEL02-MT
771547,13/05/2026,quarta-feira,11:55:00,SC,282.0,514,XAXIM,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,"-26,93291554","-52,49859206",SPRF-SC,DEL07/SC,UOP01-DEL07-SC
771549,13/05/2026,quarta-feira,20:12:00,PR,153.0,476,PORTO VITORIA,Condutor Dormindo,Colisão frontal,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,3.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,"-26,31331789","-51,21871128",SPRF-PR,DEL02/PR,UOP03-DEL02-PR
771550,13/05/2026,quarta-feira,22:00:00,PR,369.0,"51,8",BANDEIRANTES,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Curva,Não,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,"-23,11079925","-50,33454895",SPRF-PR,DEL07/PR,UOP05-DEL07-PR
771552,13/05/2026,quarta-feira,22:40:00,PI,343.0,"315,5",ALTOS,Ausência de reação do condutor,Colisão lateral sentido oposto,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,"-5,046945","-42,531687",SPRF-PI,DEL01-PI,UOP01-DEL01-PI
771555,13/05/2026,quarta-feira,21:35:00,PE,116.0,47,SALGUEIRO,Transitar na contramão,Colisão lateral sentido oposto,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,5.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,"-8,254597","-39,1149",SPRF-PE,DEL05/PE,UOP01-DEL05-PE
771557,14/05/2026,quinta-feira,00:30:00,MG,153.0,47,MONTE ALEGRE DE MINAS,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Declive,Não,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,"-18,7923962","-49,084929",SPRF-MG,DEL15/MG,UOP03-DEL15-MG
771560,14/05/2026,quinta-feira,01:38:00,SP,116.0,230,SAO PAULO,Manobra de mudança de faixa,Tombamento,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Múltipla,Reta;Interseção de Vias,Sim,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"-23,52046757","-46,5840238",SPRF-SP,DEL01/SP,UOP01-DEL01-SP
771561,14/05/2026,quinta-feira,02:50:00,MG,40.0,"451,9",CAETANOPOLIS,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Dupla,Reta,Sim,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,"-19,331981","-44,36216",SPRF-MG,DEL02/MG,UOP01-DEL02-MG
771565,14/05/2026,quinta-feira,04:30:00,BA,407.0,"105,5",JAGUARARI,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,3.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,"-10,26942","-40,17943",SPRF-BA,DEL04/BA,UOP01-DEL04-BA
771572,14/05/2026,quinta-feira,04:16:00,MS,60.0,66,PARAISO DAS AGUAS,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Amanhecer,Crescente,Ignorado,Simples,Declive;Curva,Não,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,"-19,06107246","-53,02595325",SPRF-MS,DEL06/MS,UOP02-DEL06-MS
771573,14/05/2026,quinta-feira,04:00:00,MG,262.0,"428,7",NOVA SERRANA,Reação tardia ou ineficiente do condutor,Colisão traseira,Sem Vítimas,Plena Noite,Decrescente,Garoa/Chuvisco,Dupla,Reta;Aclive,Não,5.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,"-19,888888","-44,890343",SPRF-MG,DEL08/MG,UOP03-DEL08-MG
771581,14/05/2026,quinta-feira,05:00:00,SC,282.0,"561,9",NOVA ERECHIM,Estacionar ou parar em local proibido,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,10.0,0.0,8.0,0.0,8.0,1.0,0.0,4.0,"-26,920715","-52,860401",SPRF-SC,DEL07/SC,UOP02-DEL07-SC
771584,13/05/2026,quarta-feira,21:00:00,MA,330.0,"91,9",TASSO FRAGOSO,Ingestão de álcool pelo condutor,Saída de leito carroçável,Com Vítimas Fatais,Plena Noite,Decrescente,Nublado,Simples,Declive;Curva,Não,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,"-8,288533","-46,015527",SPRF-MA,DEL05-MA,UOP01-DEL05-MA
771591,14/05/2026,quinta-feira,06:20:00,BA,110.0,"145,8",RIBEIRA DO POMBAL,Velocidade Incompatível,Tombamento,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Declive;Reta;Interseção de Vias,Não,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,"-10,6358","-38,4014",SPRF-BA,DEL07/BA,UOP02-DEL07-BA
771595,29/04/2026,quarta-feira,03:30:00,MG,381.0,357,SAO GONCALO DO RIO ABAIXO,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Curva;Declive,Não,3.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,"-19,8521131","-43,21804611",SPRF-MG,DEL03/MG,UOP01-DEL03-MG
771598,08/05/2026,sexta-feira,00:40:00,MG,381.0,500,BETIM,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Múltipla,Reta,Sim,4.0,0.0,1.0,2.0,3.0,0.0,0.0,3.0,"-19,99341181","-44,20790546",SPRF-MG,DEL01/MG,UOP03-DEL01-MG
771600,14/05/2026,quinta-feira,08:40:00,PR,277.0,117,CAMPO LARGO,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Aclive;Reta,Sim,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,"-25,44334","-49,457153",SPRF-PR,DEL01/PR,UOP07-DEL01-PR
771604,14/05/2026,quinta-feira,07:45:00,PA,316.0,58,CASTANHAL,Transitar na contramão,Colisão transversal,Com Vítimas Fatais,Pleno dia,Decrescente,Nublado,Simples,Reta,Não,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,"-1,299601","-47,97253",SPRF-PA,DEL01/PA,UOP01-DEL01-PA
771607,14/05/2026,quinta-feira,05:10:00,SE,101.0,"75,8",MARUIM,Avarias e/ou desgaste excessivo no pneu,Saída de leito carroçável,Com Vítimas Feridas,Amanhecer,Decrescente,Ignorado,Dupla,Curva;Declive,Não,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,"-10,77250726","-37,12350782",SPRF-SE,DEL01-SE,UOP01-DEL01-SE
771609,14/05/2026,quinta-feira,08:15:00,SP,116.0,"101,6",PINDAMONHANGABA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,4.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,"-22,99225444","-45,48419164",SPRF-SP,DEL08/SP,UOP01-DEL08-SP
771610,14/05/2026,quinta-feira,09:00:00,MG,365.0,591,ARAGUARI,Ausência de reação do condutor,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Declive,Não,2.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,"-18,88127055","-48,04782294",SPRF-MG,DEL15/MG,UOP02-DEL15-MG
771614,14/05/2026,quinta-feira,00:22:00,PA,163.0,671,ITAITUBA,Transitar na contramão,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Simples,Curva;Declive,Não,3.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,"-4,37662661","-55,7859656",SPRF-PA,DEL05/PA,UOP02-DEL05-PA
771617,27/03/2026,sexta-feira,16:00:00,RJ,101.0,274,TANGUA,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,"-22,73607961","-42,72647471",SPRF-RJ,DEL02/RJ,UOP03-DEL02-RJ
771618,14/05/2026,quinta-feira,09:45:00,MG,40.0,"586,7",ITABIRITO,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Decrescente,Nublado,Simples,Reta;Aclive,Não,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"-20,341639","-43,920296",SPRF-MG,DEL01/MG,UOP02-DEL01-MG
771620,14/05/2026,quinta-feira,10:50:00,RS,386.0,29,FREDERICO WESTPHALEN,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,4.0,0.0,2.0,0.0,2.0,1.0,0.0,4.0,"-27,33103682","-53,37775581",SPRF-RS,DEL08/RS,UOP02-DEL08-RS
771621,14/05/2026,quinta-feira,09:30:00,RJ,116.0,"319,6",ITATIAIA,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta;Declive,Não,3.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,"-22,47337","-44,52288",SPRF-RJ,DEL07/RJ,UOP02-DEL07-RJ
771622,14/05/2026,quinta-feira,10:39:00,GO,153.0,523,HIDROLANDIA,Velocidade Incompatível,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Retorno Regulamentado,Sim,3.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,"-16,88874192","-49,25480962",SPRF-GO,DEL01/GO,UOP03-DEL01-GO
771632,06/05/2026,quarta-feira,08:10:00,MG,251.0,"454,1",GRAO MOGOL,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,"-16,419411","-43,309915",SPRF-MG,DEL12/MG,UOP01-DEL12-MG
771642,14/05/2026,quinta-feira,12:10:00,SC,101.0,"114,8",ITAJAI,Reação tardia ou ineficiente do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,3.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,"-26,86901","-48,73047",SPRF-SC,DEL04/SC,UOP04-DEL04-SC
771644,14/05/2026,quinta-feira,13:00:00,RO,364.0,230,CACOAL,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta,Não,5.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,"-11,47631","-61,39384",SPRF-RO,DEL02-RO,UOP02-DEL02-RO
771648,14/05/2026,quinta-feira,13:00:00,MG,116.0,"265,5",TEOFILO OTONI,Reação tardia ou ineficiente do condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta;Aclive,Não,4.0,0.0,2.0,1.0,3.0,1.0,0.0,2.0,"-17,767163","-41,499788",SPRF-MG,DEL11/MG,UOP01-DEL11-MG
771649,14/05/2026,quinta-feira,14:10:00,MG,262.0,724,PERDIZES,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta;Interseção de Vias,Não,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,"-19,615162","-47,37057",SPRF-MG,DEL08/MG,UOP01-DEL08-MG
771650,14/05/2026,quinta-feira,13:24:00,PR,163.0,149,SANTA LUCIA,Ingestão de álcool pelo condutor,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Nublado,Simples,Reta,Sim,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,"-25,40356626","-53,57418551",SPRF-PR,DEL05/PR,UOP05-DEL05-PR
771651,14/05/2026,quinta-feira,14:36:00,PI,343.0,"3,9",TERESINA,Condutor deixou de manter distância do veículo da frente,Colisão com objeto,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Sim,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,"-5,080895","-42,784695",SPRF-PI,DEL01-PI,UOP01-DEL01-PI
771655,14/05/2026,quinta-feira,14:20:00,ES,262.0,112,VENDA NOVA DO IMIGRANTE,Manobra de mudança de faixa,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,"-20,336868","-41,201655",SPRF-ES,DEL01-ES,UOP02-DEL01-ES
771657,13/04/2026,segunda-feira,14:26:00,PA,163.0,286,NOVO PROGRESSO,Reação tardia ou ineficiente do condutor,Colisão lateral sentido oposto,Sem Vítimas,Pleno dia,Crescente,Chuva,Simples,Reta;Aclive,Não,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,"-7,24293809","-55,33985138",SPRF-PA,DEL05/PA,UOP03-DEL05-PA
771658,14/05/2026,quinta-feira,15:15:00,PR,277.0,110,CAMPO LARGO,Demais falhas mecânicas ou elétricas,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta;Declive,Não,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,"-25,428521","-49,391738",SPRF-PR,DEL01/PR,UOP06-DEL01-PR
771661,14/05/2026,quinta-feira,12:00:00,GO,364.0,377,SANTA RITA DO ARAGUAIA,Acostamento em desnível,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,"-17,374743","-53,141748",SPRF-GO,DEL05/GO,UOP01-DEL05-GO
771663,14/05/2026,quinta-feira,16:15:00,MG,262.0,393,PARA DE MINAS,Ausência de reação do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Dupla,Reta,Não,3.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,"-19,89013","-44,586254",SPRF-MG,DEL01/MG,UOP03-DEL01-MG
771665,14/05/2026,quinta-feira,13:51:00,BA,116.0,645,JAGUAQUARA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,3.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,"-13,630686","-40,093586",SPRF-BA,DEL03/BA,UOP01-DEL03-BA
771670,14/05/2026,quinta-feira,16:00:00,PI,316.0,"11,8",TERESINA,Objeto estático sobre o leito carroçável,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,3.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,"-5,19720668","-42,75876671",SPRF-PI,DEL01-PI,UOP02-DEL01-PI
771674,14/05/2026,quinta-feira,18:00:00,RS,116.0,232,NOVO HAMBURGO,Transitar na contramão,Colisão frontal,Com Vítimas Fatais,Anoitecer,Decrescente,Céu Claro,Simples,Aclive;Reta,Não,5.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,"-29,63726177","-51,14202115",SPRF-RS,DEL01/RS,UOP02-DEL01-RS
771675,14/05/2026,quinta-feira,17:15:00,BA,349.0,"928,9",CORRENTINA,Ultrapassagem Indevida,Queda de ocupante de veículo,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Simples,Reta,Sim,3.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,"-13,34870228","-44,62861061",SPRF-BA,DEL10/BA,UOP02-DEL10-BA
771681,14/05/2026,quinta-feira,10:45:00,CE,116.0,13,FORTALEZA,Ausência de reação do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Sim,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,"-3,71177555","-38,54668666",SPRF-CE,DEL01/CE,UOP02-DEL01-CE
771686,14/05/2026,quinta-feira,16:00:00,SC,163.0,"83,7",GUARACIABA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Em Obras;Reta,Não,8.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,"-26,61068497","-53,51773485",SPRF-SC,DEL07/SC,UOP03-DEL07-SC
771695,14/05/2026,quinta-feira,10:43:00,GO,364.0,294,MINEIROS,Ausência de reação do condutor,Colisão traseira,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Curva;Declive;Ponte,Não,7.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,"-17,582869","-52,503919",SPRF-GO,DEL05/GO,UOP01-DEL05-GO
771702,14/05/2026,quinta-feira,14:45:00,MG,116.0,"558,8",MANHUACU,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Decrescente,Nublado,Simples,Curva;Aclive,Não,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,"-20,030722","-42,172985",SPRF-MG,DEL06/MG,UOP03-DEL06-MG
771708,14/05/2026,quinta-feira,20:15:00,SE,101.0,70,MARUIM,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,4.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,"-10,74183598","-37,09274054",SPRF-SE,DEL01-SE,UOP01-DEL01-SE
771712,14/05/2026,quinta-feira,19:20:00,SC,470.0,138,RIO DO SUL,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Vento,Simples,Declive;Reta,Sim,3.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,"-27,19392","-49,62426",SPRF-SC,DEL04/SC,UOP02-DEL04-SC
771713,14/05/2026,quinta-feira,20:30:00,PE,232.0,"17,9",JABOATAO DOS GUARARAPES,Avarias e/ou desgaste excessivo no pneu,Tombamento,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,4.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,"-8,09693","-35,05381",SPRF-PE,DEL01/PE,UOP01-DEL01-PE
771714,14/05/2026,quinta-feira,18:30:00,PR,277.0,602,CASCAVEL,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Dupla,Reta,Não,3.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,"-25,01075","-53,53398",SPRF-PR,DEL04/PR,UOP01-DEL04-PR
771715,14/05/2026,quinta-feira,19:30:00,RJ,493.0,17,GUAPIMIRIM,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Reta,Não,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,"-22,66779125","-43,00681561",SPRF-RJ,DEL04/RJ,UOP02-DEL04-RJ
771716,14/05/2026,quinta-feira,13:13:00,PA,163.0,423,ITAITUBA,Ultrapassagem Indevida,Colisão lateral sentido oposto,Com Vítimas Fatais,Pleno dia,Crescente,Garoa/Chuvisco,Simples,Declive;Curva,Não,3.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,"-6,1076","-55,6187",SPRF-PA,DEL05/PA,UOP03-DEL05-PA
771722,14/05/2026,quinta-feira,15:30:00,RO,364.0,"286,4",PRESIDENTE MEDICI,Reação tardia ou ineficiente do condutor,Colisão frontal,Com Vítimas Fatais,Pleno dia,Crescente,Sol,Simples,Reta,Não,7.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,"-11,354032","-61,853924",SPRF-RO,DEL02-RO,UOP01-DEL02-RO
771726,14/05/2026,quinta-feira,21:00:00,MT,364.0,541,ROSARIO OESTE,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,4.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,"-14,83764808","-56,43762016",SPRF-MT,DEL01/MT,UOP01-DEL01-MT
771732,14/05/2026,quinta-feira,17:35:00,MT,364.0,250,JUSCIMEIRA,Demais falhas mecânicas ou elétricas,Colisão lateral sentido oposto,Sem Vítimas,Anoitecer,Decrescente,Céu Claro,Dupla,Reta;Aclive,Não,3.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,"-16,1201","-54,854",SPRF-MT,DEL02/MT,UOP01-DEL02-MT
771733,14/05/2026,quinta-feira,21:40:00,RS,392.0,"1,9",RIO GRANDE,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta;Ponte,Não,4.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,"-32,05639056","-52,08755493",SPRF-RS,DEL07/RS,UOP02-DEL07-RS
771739,14/05/2026,quinta-feira,21:50:00,SP,116.0,"64,8",GUARATINGUETA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Sem Vítimas,Plena Noite,Crescente,Nublado,Dupla,Ponte;Reta,Não,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,"-22,82101437","-45,18849564",SPRF-SP,DEL08/SP,UOP01-DEL08-SP
771741,14/05/2026,quinta-feira,22:39:00,SP,116.0,503,CAJATI,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Curva;Aclive,Não,3.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,"-24,78505008","-48,20332646",SPRF-SP,DEL05/SP,UOP02-DEL05-SP
771742,14/05/2026,quinta-feira,23:30:00,SP,116.0,145,SAO JOSE DOS CAMPOS,Ausência de reação do condutor,Colisão lateral mesmo sentido,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,"-23,18708422","-45,85542935",SPRF-SP,DEL02/SP,UOP01-DEL02-SP
771747,15/05/2026,sexta-feira,01:00:00,RJ,493.0,10,GUAPIMIRIM,Ultrapassagem Indevida,Tombamento,Com Vítimas Fatais,Plena Noite,Crescente,Nublado,Simples,Ponte;Reta,Não,3.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,"-22,693054","-42,957138",SPRF-RJ,DEL04/RJ,UOP02-DEL04-RJ
771749,15/05/2026,sexta-feira,02:59:00,SP,116.0,352,MIRACATU,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Aclive;Reta,Não,3.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,"-24,0676","-47,24106",SPRF-SP,DEL04/SP,UOP03-DEL04-SP
771759,15/05/2026,sexta-feira,06:00:00,PR,277.0,117,CAMPO LARGO,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Amanhecer,Decrescente,Chuva,Simples,Interseção de Vias,Sim,4.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,"-25,44333","-49,45471",SPRF-PR,DEL01/PR,UOP07-DEL01-PR
